album_path,year,missing_tracks,missing_nums,domain,download_url,post_url,match_type
2022 - Planet Hemp Marcelo Yuka - JARDINEIROS,2022,2,"10,13",mega.nz,https://mega.nz/file/ehNwlJ4L#XPpaJAwBOYxWQBhFJOuQofVVsSSS-RPuepo7XrUoCPY,https://www.hominiscanidae.org/2022/11/planet-hemp-jardineiros-2022.html,exact
2022 - ProjetoNave Caco Pontes - Órbita,2022,2,"3,6",mega.nz,https://mega.nz/file/39lUzSTI#grLpNutZK5KdPW8u9ygrITlxdCZ_xdfgV5nYLDHPgcE,https://www.hominiscanidae.org/2022/10/projetonave-caco-pontes-orbita-2022.html,exact
2022 - Rota de Pedestre - Nós Nessa Cidade,2022,2,"5,6",mega.nz,https://mega.nz/file/G9lEEapB#TTpyRGOxJaCNlxTBA3AM5Zuv18ieZE5O1QB64bissCQ,https://www.hominiscanidae.org/2022/12/rota-de-pedestre-nos-nessa-cidade-2022.html,exact
2022 - Sintony - Sintony na Área,2022,2,"8,9",mega.nz,https://mega.nz/file/LkcBWALS#BbW7EFZ85xEzTCgVsI7XBRY7CSrDbEqP7QdI6t5enz4,https://www.hominiscanidae.org/2022/06/sintony-sintony-na-area-2022.html,exact
2022 - The Outs - Onde Tudo Se Encontra,2022,2,"6,10",mega.nz,https://mega.nz/file/TwUEwShA#2KqLjGyXOw4lnxL5zwjEDndTCXb_qWihMz1ne_Va23Q,https://www.hominiscanidae.org/2022/11/the-outs-onde-tudo-se-encontra-2022.html,exact
2022 - Triz - Triz,2022,2,"6,9",mega.nz,https://mega.nz/file/ypsxXb4J#PosSjZcGyIX7u2byxgtDrHE3NRpvylAgsorww-O6B_E,https://www.hominiscanidae.org/2022/10/triz-triz-2022.html,exact
2022 - Tulipa Ruiz - Habilidades Extraordinárias,2022,2,"6,7",mega.nz,https://mega.nz/file/O98B3SDB#dDe1COm4GWO7aOc-r8ASk1bt-4O4cPXj8QEkP40_9MQ,https://www.hominiscanidae.org/2022/10/tulipa-ruiz-habilidades-extraordinarias.html,exact
2022 - Urias - FÚRIA,2022,2,"7,11",mega.nz,https://mega.nz/file/UH4HxAYC#rcMom4OAp0oHIAzOioO3y6a6OqjDhbv-EZIjz2H6giQ,https://www.hominiscanidae.org/2022/02/urias-furia-2022.html,exact
2022 - Wil Cor - Baladas Negras de Amor e Insistência,2022,2,"5,6",mega.nz,https://mega.nz/file/bhVEgYpC#qBJYGt4C5AGluG2SD8_Z0gME01N4DNd7U4mJBz24-WQ,https://www.hominiscanidae.org/2022/04/wil-cor-baladas-negras-de-amor-e.html,exact
2022 - Wry - Aurora,2022,2,"5,10",mega.nz,https://mega.nz/file/z80DUYoA#NCBrdRlJcJor7IxH0kVgjCPvQtDAArG5lRY25H0Pex4,https://www.hominiscanidae.org/2022/12/wry-aurora-2022.html,exact
2023 - Akira Presidente Barba Negra - As Incríveis Histórias De Underground Superhero Vs o Terrível Ladrão de Loops,2023,2,"8,9",mega.nz,https://mega.nz/file/QCQkDL4C#4jNJYqMN3gC43Boe5oP4iviSuzavJSJNA662Wl9fG9E,https://www.hominiscanidae.org/2023/07/akira-presidente-barba-negra-as.html,exact
2023 - Belagio - Entradas Para Sair,2023,2,"3,4",mega.nz,https://mega.nz/file/AHY0hQpb#UNZ77cK5XZhnsySvpgeCy4NhiFeAtHeqBDqvYdbQo5Y,https://www.hominiscanidae.org/2023/09/belagio-entradas-para-sair-2023.html,exact
2023 - Beli Remour & A.X.L - Cantigas para Não Dormir no Ponto (Mixtape),2023,2,"8,11",mega.nz,https://mega.nz/file/RKIjRSBS#CJLGRqF5HES1ZZcqa2GBno7_5D0tSTJKily9M0--Uj8,https://www.hominiscanidae.org/2023/06/beli-remour-cantigas-para-nao-dormir-no.html,exact
2023 - Canto Cego - Canto Cego,2023,2,"7,11",mega.nz,https://mega.nz/file/Jbw2UIzI#DDpPG7ryerCqztZmioUZQSnDXUeTDTVmx0T3gh18HJE,https://www.hominiscanidae.org/2023/08/canto-cego-canto-cego-2023.html,exact
2023 - Castellucci - Lembranças,2023,2,"6,7",mega.nz,https://mega.nz/file/a9sm1QLK#rcHSKMSGixHW5ulXO73s_5NIFom4V5_wRMgGC7uctvk,https://www.hominiscanidae.org/2023/03/castellucci-lembrancas-2023.html,exact
2023 - DUDA BEAT Trevo - T3 4M0 L4 F0R4 RMX,2023,2,"7,8",mega.nz,https://mega.nz/file/ytEWmQpT#tsum1x1pxj1FhcXpLLQYkQuJAtBlN_p7giUDeEaiWLE,https://www.hominiscanidae.org/2023/03/duda-beat-t3-4m0-l4-f0r4-rmx-2023.html,exact
2023 - Djonga - Inocente Demotape,2023,2,"4,7",mega.nz,https://mega.nz/file/pe5lCbLD#hlPSNs6ujMZQK-M5sgNhSxNX9HjuYHUjBR_aP_HpklY,https://www.hominiscanidae.org/2023/10/djonga-inocente-demotape-2023.html,exact
2023 - Felipe Neiva - Tanto Re-Imagined,2023,2,"3,4",mega.nz,https://mega.nz/file/rhtCVAjD#8IdATXanVahsHASlllzocR1lmb_VC9CM_bzXi0ujpqE,https://www.hominiscanidae.org/2023/03/felipe-neiva-tanto-re-imagined-2023.html,exact
2023 - Fleezus - OFF MODE,2023,2,"8,11",mega.nz,https://mega.nz/file/se5lGCLB#TO7mpxzEe3tzXGRdx6i7VlnU6-9s49lCmoqQBAlpdT4,https://www.hominiscanidae.org/2023/09/fleezus-off-mode-2023.html,exact
2023 - Guhhl Zae France Ps - REAL R&B,2023,2,"12,14",mega.nz,https://mega.nz/file/haJVyJYA#Ps-byICVgETGFy8XiAGRzrWAakhbkQD-df74AhFeHGo,https://www.hominiscanidae.org/2023/12/guhhl-real-r-2023.html,exact
2023 - Holger - Más Línguas,2023,2,"6,8",mega.nz,https://mega.nz/file/gLBRSSoA#b4Y9lUyjpeLWDe0ASFu7EQM2kLntTTqs1talgTocCOU,https://www.hominiscanidae.org/2023/08/holger-mas-linguas-2023.html,exact
2023 - Hugo Dos Santos - Mordendo a Flor,2023,2,"4,7",mega.nz,https://mega.nz/file/q0U0VIDT#PKzwX6HMjWGbqvJk-ReMmX62ZtHmyr7Xw4gQDzBUmOY,https://www.hominiscanidae.org/2023/02/hugo-dos-santos-mordendo-flor-2023.html,exact
2023 - Juliano Gauche - Tenho acordado dentro dos sonhos,2023,2,"3,5",mega.nz,https://mega.nz/file/mgNgVS6B#qk4pQ8PLE65hXSVDUr91MF_Fa6gZ3wMr4occbT6sY0c,https://www.hominiscanidae.org/2023/04/juliano-gauche-tenho-acordado-dentro.html,exact
2023 - Julico - Onirikum,2023,2,"6,12",mega.nz,https://mega.nz/file/BGQgDRaC#ChXCQ7jJqthiDS9RIOoW10zBjqQtlgP2mnpkqcJMbRc,https://www.hominiscanidae.org/2023/10/julico-onirikum-2023.html,exact
2023 - LEALL Rock Danger Babidi - Eu Ainda Tenho Coração,2023,2,"8,10",mega.nz,https://mega.nz/file/FGJy3ICR#uPhJVzVf7VIfBFkINy9cgwxDGP92r1ToCjWcx-h3ePQ,https://www.hominiscanidae.org/2023/12/leall-rock-danger-eu-ainda-tenho.html,exact
2023 - Letrux - Letrux como Mulher Girafa,2023,2,"11,15",mega.nz,https://mega.nz/file/9GpjCLLL#6GhMSbIyq_K1ANqd5E_8_gUTMzLNzwJvzYrFhAonyjc,https://www.hominiscanidae.org/2023/09/letrux-letrux-como-mulher-girafa-2023.html,exact
2023 - Logri - Transcender,2023,2,"7,8",mega.nz,https://mega.nz/file/5O4wGZYQ#XBkSM78FO4f8ePJoeTW3RJqQ6RlxRy6wLqTP5sDEz7E,https://www.hominiscanidae.org/2024/02/logri-transcender-2023.html,exact
2023 - Loreta Colucci - Antes Que Eu Caia,2023,2,"6,7",mega.nz,https://mega.nz/file/xGBk2AAD#iQFKPEgT-SNL6KtIXhMmzejOPSqPMDlxxixVsyM1X-A,https://www.hominiscanidae.org/2023/09/loreta-colucci-antes-que-eu-caia-2023.html,exact
2023 - Mahmundi - Amor Fati,2023,2,"3,8",mega.nz,https://mega.nz/file/Fb4FlLya#oPnVdFhsM9IFP3EEJXLQR-T-uNparL2ajqkuOYcuKhg,https://www.hominiscanidae.org/2023/05/mahmundi-amor-fati-2023.html,exact
2023 - Maria Luiza Jobim - Azul,2023,2,"7,8",mega.nz,https://mega.nz/file/YCAk0Jwb#dsA45pFQ2vVa7uS0d3fNW29eKCTtkgVIHJn6ehw9-0I,https://www.hominiscanidae.org/2023/07/maria-luiza-jobim-azul-2023.html,exact
2023 - Marimbando - Tempo,2023,2,"4,5",mega.nz,https://mega.nz/file/lSBk2YRQ#Z-lFTtNZQqt7bvNyWjEbq7j2spzKO6HcgIHFH7Hx0yw,https://www.hominiscanidae.org/2023/12/marimbando-tempo-2023.html,exact
2023 - Matucana - Barulho na Rua do Sossego,2023,2,"3,7",mega.nz,https://mega.nz/file/0C4iVQzL#874P1BWjmxSSbXm-FRoqaMCtZL7sydvwJTGsT7jOgt0,https://www.hominiscanidae.org/2023/12/matucana-barulho-na-rua-do-sossego-2023.html,exact
2023 - OvelhaNegra Pamelloza - Raiou,2023,2,"5,6",mega.nz,https://mega.nz/file/EXgG2TIR#wHu10MRDneTsIdwMevXldKy-mEAOtjeI4gDyIPMdgAY,https://www.hominiscanidae.org/2024/01/ovelhanegra-raiou-2023.html,exact
"2023 - Plebe Rude - Evolução, Vol. 2",2023,2,"10,13",mega.nz,https://mega.nz/file/TgUiTQRR#JeTY9CV47KleAqZKb4esO6bV7pFMyD-xsLrtCKqeUrg,https://www.hominiscanidae.org/2023/04/plebe-rude-evolucao-vol-2-2023.html,exact
2023 - Pratagy - Curado ou Distraído,2023,2,"3,4",mega.nz,https://mega.nz/file/RS4jmJ4a#NJlCsYRMFnfRch02ZJB6CJgYD7AicB2vI0P2zCb_HpA,https://www.hominiscanidae.org/2023/12/pratagy-curado-ou-distraido-2023.html,exact
2023 - Rafa Noleto - Cantositor,2023,2,"8,13",mega.nz,https://mega.nz/file/6t03SaLQ#VuEb21IeXGXucTri2Ge8q46NAy3ZY0e7clJzUiNYRSY,https://www.hominiscanidae.org/2023/04/rafa-noleto-cantositor-2023.html,exact
2023 - Rodrigo Zin - Invasor,2023,2,"6,8",mega.nz,https://mega.nz/file/9TQkiRQZ#u3S7DifCLYjiehPXLept9_dayX2oL9lyPczp9vM8c7g,https://www.hominiscanidae.org/2023/11/rodrigo-zin-invasor-2023.html,exact
2023 - Samba Esquema Russo - O (interminável) ano do rato,2023,2,"5,6",mega.nz,https://mega.nz/file/ZCIiyLCa#HMRpNElCELI-qFrpUGbXWOYwnmC3oe7-Hqghk12xBHA,https://www.hominiscanidae.org/2024/03/samba-esquema-russo-o-interminavel-ano.html,exact
2023 - Sant Lp Beatzz - de para,2023,2,"8,10",mega.nz,https://mega.nz/file/IGIRRZoI#6AgbNQPQGEY_xFmR8u6V_9s3ODcaY48fOGoWWWXBi2k,https://www.hominiscanidae.org/2023/10/sant-de-para-2023.html,exact
2023 - Tipo Um - Malgovina,2023,2,"5,6",mega.nz,https://mega.nz/file/NCpGybbb#tArbPmnnunTYT1jb7yWpohFRP7_SUxZvpq2iap-biDs,https://www.hominiscanidae.org/2023/07/tipo-um-malgovina-2023.html,exact
2023 - Treva - Em Própria Razão,2023,2,"4,5",mega.nz,https://mega.nz/file/ADhwhZTC#qkPAQ_QIuEP2XOvuVCPDnOOpf29yGzDPyQVibhVpsxI,https://www.hominiscanidae.org/2023/10/treva-em-propria-razao-2023.html,exact
2024 - CACO CONCHA - CACO CONCHA,2024,2,"4,5",mega.nz,https://mega.nz/file/tLMDTAzQ#ox9H44hAH3WZlQzx5opDIuvs-E30LunaaCF1Iau-Q0A,https://www.hominiscanidae.org/2025/08/cacoconcha-cacoconcha-2024.html,exact
2024 - Camus - Gigante Invisível,2024,2,"8,9",mega.nz,https://mega.nz/file/UHhTxQrJ#lS5mE7oI9nm-2o7obKb0nR7srUlLtu0aKwGpmEaY4l4,https://www.hominiscanidae.org/2024/04/camus-gigante-invisivel-2024.html,exact
2024 - Crise Punk - Crise Mundial,2024,2,"4,5",mega.nz,https://mega.nz/file/hakHhSqS#An5x7Jdnm4ijNE8LaPEBKzvFvURpiEhrkbpsxgXZCwU,https://www.hominiscanidae.org/2025/03/crise-punk-crise-mundial-2024.html,exact
2024 - Dead Fish - Labirinto da Memória,2024,2,"8,9",mega.nz,https://mega.nz/file/xLYQnK4K#2Y3bIQBAbpSdwK25kNHPujU-dki5VRxzEFaoyc3KDuI,https://www.hominiscanidae.org/2024/02/dead-fish-labirinto-da-memoria-2024.html,exact
2024 - Fresno - Eu Nunca Fui Embora,2024,2,"8,9",mega.nz,https://mega.nz/file/RTwTmKIC#i2oyUrNpY3cHXYQaWIXYf64iepaDE8RUYUZ5DyQ8EHI,https://www.hominiscanidae.org/2024/05/fresno-eu-nunca-fui-embora-parte-1-2024.html,exact
2024 - Justine Never Knew The Rules - Justine,2024,2,"7,9",mega.nz,https://mega.nz/file/kK5TVApZ#yIlJtfM1zghW_RBEMJChBLYGzZSRZGKp9pV5RhcOm7I,https://www.hominiscanidae.org/2024/05/justine-justine-2024.html,exact
"2024 - Malu Rizzo - Drama, Sexo e Poesia",2024,2,"7,8",mega.nz,https://mega.nz/file/1St0TQ7L#hMxCjUL-IbFROZwd4jwySaJXyGMvT0OGk-3yWJHJFLg,https://www.hominiscanidae.org/2025/03/malu-rizzo-drama-sexo-e-poesia-2024.html,exact
2024 - Max B.O. DJ Nato_PK - Estrada Aberta,2024,2,"3,4",mega.nz,https://mega.nz/file/geYSjRqK#mRJDSZyFsZFCKrQmhCbXZkDroI1oB4hHPxOvnnm1iyQ,https://www.hominiscanidae.org/2024/05/max-bo-estrada-aberta-2024.html,exact
2024 - Mc Kako Pêpa Beatmaker - Coisas Que Eu Já Devia Ter Dito Há Um Tempo,2024,2,"6,8",mega.nz,https://mega.nz/file/kTNXkA6S#9eeCy3uIuaJrr6-BQVnsBfBR6fG8uG13KCUnJDaTy3I,https://www.hominiscanidae.org/2025/02/mc-kako-coisas-que-eu-ja-devia-ter-dito.html,exact
2024 - Somos2 - SomoS2,2024,2,"3,6",mega.nz,https://mega.nz/file/sfQxRIwC#Lro2fMwJx_A-qiMGekm4ReJyG9ivDEvLqqfG_AWKkD0,https://www.hominiscanidae.org/2024/04/somos2-somos2-2024.html,exact
2024 - boasorte - Indelével,2024,2,"5,9",mega.nz,https://mega.nz/file/5S5lhQTR#LE8lz1kvsC4Px7S3OfvVyFaqWGYdcqpNihkjFb25os0,https://www.hominiscanidae.org/2024/02/boasorte-indelevel-2024.html,exact
2024 - tchelo rodrigues L7NNON Retroboy - É Que Eu Nasci Teimoso,2024,2,"6,7",mega.nz,https://mega.nz/file/gDdjSRwK#tbssrPKJv51LS8D1GBcyWrjtPN-h5Qgu-J1_2amRj4Y,https://www.hominiscanidae.org/2025/03/tchelo-rodrigues-e-que-eu-nasci-teimoso.html,exact
2025 - A Outra Banda da Lua - Entre a Terra e o Sol,2025,2,"7,11",mega.nz,https://mega.nz/file/EXsylKwZ#94FfT5SEBG7afVcnIyBnYj9q2qiunL-0Xg4efm5D25o,https://www.hominiscanidae.org/2025/11/a-outra-banda-da-lua-entre-terra-e-o.html,exact
2025 - Afrika Gumbe; Marcelo Lobato; Marcos Lobato; Pedro Leão - Soro Energizado,2025,2,"7,8",mega.nz,https://mega.nz/file/nNMkhI5S#9oGHbz7mntq5tep4I2EkZU69bij34y1o5nZHkt2qmKQ,https://www.hominiscanidae.org/2026/02/afrika-gumbe-soro-energizado-2025.html,exact
2025 - Arnaldo Antunes - Novo Mundo,2025,2,"4,5",mega.nz,https://mega.nz/file/xGlAiTAJ#1cqTHWpdc8gqFufXb_q2X1BUiRBf3R9EqcC0mHtG5UA,https://www.hominiscanidae.org/2025/05/arnaldo-antunes-novo-mundo-2025.html,exact
2025 - Brenoski Libertae - In Vitro,2025,2,"4,5",mega.nz,https://mega.nz/file/iNd0FL7a#RkC-U2p4q96oT8yeU0wYk16kUMnObLdZtsR6cNm8cgk,https://www.hominiscanidae.org/2025/12/brenoski-libertae-in-vitro-2025.html,exact
2025 - Celacanto - Não tem nada pra ver aqui,2025,2,"3,4",mega.nz,https://mega.nz/file/sfVl1T7T#bPODd_-UW6cqgN559R5O5iTvN_n1tXWA1Sl6hDc40NE,https://www.hominiscanidae.org/2025/06/celacanto-nao-tem-nada-pra-ver-aqui-2025.html,exact
2025 - Chico Lobo - Sertão,2025,2,"7,9",mega.nz,https://mega.nz/file/4DczXLbK#NRUGLY0z_1avO6VdxFpjXfRjYhQgL60tVqsZJjloIyQ,https://www.hominiscanidae.org/2025/11/chico-lobo-sertao-2025.html,exact
2025 - Cólera de Vênus - Crise na Cidade,2025,2,"7,8",mega.nz,https://mega.nz/file/QTVF0ZRR#2bklsVsPadZiwdAsVL67BMP83pz90Trm3FjgF0JbiG8,https://www.hominiscanidae.org/2025/10/colera-de-venus-crise-na-cidade-2025.html,exact
2025 - Dude São Thiago - O Sexo do Vento,2025,2,"2,5",mega.nz,https://mega.nz/file/MHtxyLQY#DugJLOQ23UoN7gbHPaIfazThSAGXoFqCyJx9nrz956g,https://www.hominiscanidae.org/2025/06/dude-sao-thiago-o-sexo-do-vento-2025.html,exact
2025 - FBC - ASSALTOS E BATIDAS,2025,2,"4,5",mega.nz,https://mega.nz/file/sOMH3ZiZ#LivKKcSKyV5twM8a6xAWf_UpPkkjDYC2eHNT2Uxwnjo,https://www.hominiscanidae.org/2025/07/fbc-assaltos-e-batidas-2025.html,exact
2025 - Flau Flau - Íntimo Oriental,2025,2,"6,8",mega.nz,https://mega.nz/file/FKMQQbyT#7V96ysqlpKLGvwWjaXqTNrPpaEb1Mn71nNQYVvIb-p0,https://www.hominiscanidae.org/2025/11/flau-flau-intimo-oriental-2025.html,exact
"2025 - Gilson Siqueira - Gilmar, Gilson, Grácio, Grácia, Seu Geraldo e Dona Lourdinha",2025,2,"4,6",mega.nz,https://mega.nz/file/ASVFwR5J#IIpkwZD6UREf1c_j23_JB_OyhWbTrbiy8wnJIWjmYiA,https://www.hominiscanidae.org/2025/11/gilson-siqueira-gilmar-gilson-gracio.html,exact
"2025 - Jaguaribe Carne - Isabel, 7 Cirandas Negras e Um Apito",2025,2,"3,7",mega.nz,https://mega.nz/file/VPczBCbZ#zhGqwvmg8HYk4QVAoQ4prT7M_VVftoJ9-dqjngBoWac,https://www.hominiscanidae.org/2025/10/jaguaribe-carne-isabel-7-cirandas.html,exact
2025 - Jonatas Onofre Nando Zé - Olho d'Água,2025,2,"6,7",mega.nz,https://mega.nz/file/ZC9xFSAI#WIorwLqjLJCEThinqAWCdVzwlGMeIIwIxUv8YoXU7lg,https://www.hominiscanidae.org/2025/05/jonatas-onofre-nando-ze-olho-dagua-2025.html,exact
2025 - Karnak - Karnak Mesozóico,2025,2,"6,10",mega.nz,https://mega.nz/file/MHkFiSZZ#P9wISIu9sV9fx779U5W9uZE2TjhAuXkpsRZ93E1ZbYI,https://www.hominiscanidae.org/2025/10/karnak-karnak-mesozoico-2025.html,exact
2025 - Lucca Francisco - Sobrancelha Sem Cor,2025,2,"5,8",mega.nz,https://mega.nz/file/gCcAALyC#ufGixF3m68NTdCLgWDsHIjtbgFnJE9AsYFi5gfPhEB4,https://www.hominiscanidae.org/2025/08/lucca-francisco-sobrancelha-sem-cor-2025.html,exact
2025 - Lupino - Esquinas,2025,2,"8,10",mega.nz,https://mega.nz/file/lC9kjQhb#XFFdDx-8EvPfMKOFrfO5PZrMXJ3dwfWQ8JGuzq91zwA,https://www.hominiscanidae.org/2025/12/lupino-esquinas-2025.html,exact
2025 - Marco Vincit - Rosas Amarelas,2025,2,"6,7",mega.nz,https://mega.nz/file/9GsAmKwI#Ugi-3Qb-xlYcieAB_n5dr-7vF7dgrUYZtpBHuMc28Jw,https://www.hominiscanidae.org/2025/04/marco-vincit-rosas-amarelas-2025.html,exact
2025 - Marrakesh - Marrakesh,2025,2,"8,9",mega.nz,https://mega.nz/file/FXE03DxR#vf_AP-7xVeLtjDpz0rEZ7T7N1DJKSE7m4xf3GfyTYMM,https://www.hominiscanidae.org/2025/08/marrakesh-marrakesh-2025.html,exact
2025 - Marya Bravo - Eterno Talvez,2025,2,"5,6",mega.nz,https://mega.nz/file/QLMUzJxZ#Ak2cFYCK-8kt1xcTuqBkueB3s9eRnJe2QyqxeEno4lA,https://www.hominiscanidae.org/2025/10/marya-bravo-eterno-talvez-2025.html,exact
2025 - Mascote Digmanybeats - Práxis,2025,2,"4,6",mega.nz,https://mega.nz/file/cPMlDBKb#vR3b04tnomZlup39U3EdTvryXpQePHobNJfVnaXBRC4,https://www.hominiscanidae.org/2025/04/mascote-digmanybeats-praxis-2025.html,exact
2025 - Nilo Arruda - Plano,2025,2,"3,4",mega.nz,https://mega.nz/file/MPsUARgb#yXFJsP6MEmHGef6HMA8HmGbfo2LwuKk_W97HGrfT5IY,https://www.hominiscanidae.org/2025/10/nilo-arruda-plano-2025.html,exact
2025 - Olivêra - Finja Que Não Me Conhece,2025,2,"8,9",mega.nz,https://mega.nz/file/OYFSUDhY#pGn2lqrMXLS1kbZdPqRK__6715kZnLIX9qOrHx8QCr4,https://www.hominiscanidae.org/2025/12/olivera-finja-que-nao-me-conhece-2025.html,exact
2025 - Siba - Máquina de Fazer Festa,2025,2,"7,8",mega.nz,https://mega.nz/file/tPNAzCJZ#lMoNHmyGloqM8kMlR3pM89PmyxnJ3JbIijcrhaC7zAU,https://www.hominiscanidae.org/2025/10/siba-maquina-de-fazer-festa-2025.html,exact
2025 - Totonho e os Cabra - Aí Dentu Funk de Embolada e Hip Hop do Mato,2025,2,"4,9",mega.nz,https://mega.nz/file/UasUnLIT#BsWLTxQ4COB54D4fQJ_Z6IneN0_O5IaeXvDZ0oOFRMg,https://www.hominiscanidae.org/2025/08/totonho-e-os-cabra-ai-dentu-funk-de.html,exact
2025 - Trabalhos Espaciais Manuais - Ponto de Curva,2025,2,"5,6",mega.nz,https://mega.nz/file/OZEWiCKD#FCcawKfCDgTx2-j6NOrxW-dPV5QopCkANhc6EIpg61M,https://www.hominiscanidae.org/2026/02/trabalhos-espaciais-manuais-ponto-de.html,exact
2025 - Viégas - YAKECAN,2025,2,"6,7",mega.nz,https://mega.nz/file/AewikQhA#FEX3ANOopGbXEGapYsz0Y15fEB0ZpCnYq8LcYGxzARM,https://www.hominiscanidae.org/2026/03/viegas-yakecan-2025.html,exact
2025 - cleozinhu arcoverde - Fragmentos de Estrela,2025,2,"9,12",mega.nz,https://mega.nz/file/oTtAUbrb#IZQmZzw3mWqVA8kUgEB3F_WUXDLdjjHz8wiF3nY1mjc,https://www.hominiscanidae.org/2025/10/cleozinhu-fragmentos-de-estrela-2025.html,exact
2025 - kouth - DIÁRIO DE UMA GAROTA SUBVERSIVA,2025,2,"5,6",mega.nz,https://mega.nz/file/LdsDAYgK#7Fv_886mNZ9IC9vizl7UKYk_7U2ZSiy0mJK-azENspc,https://www.hominiscanidae.org/2026/01/kouth-diario-de-uma-garota-subversiva.html,exact
2026 - Animal Invisível - Animal Invisível,2026,2,"4,5",mega.nz,https://mega.nz/file/6uxTkAyY#MFAmKv3A79cTOYo0pueS2s21DWr-_JV_QUbfIwOrPEE,https://www.hominiscanidae.org/2026/05/animal-invisivel-animal-invisivel-2026.html,exact
"2026 - BaianaSystem - Mixtape Pirata, Vol. 1",2026,2,"5,7",mega.nz,https://mega.nz/file/fIFRDZKb#qhUMCxBp4p_Lr7Q-9pKBz1TehDQSQAQzebzRg3OhHHE,https://www.hominiscanidae.org/2026/02/baianasystem-mixtape-pirata-vol-1-2026.html,exact
2026 - Lulis - Cais,2026,2,"3,7",mega.nz,https://mega.nz/file/W3QGVa5B#aLgf4NM2OcYDmSCSO3bGC4Cfau_vossUvntT_zfBHGA,https://www.hominiscanidae.org/2026/05/lulis-cais-2026.html,exact
2026 - Matéria Prima Goribeatzz Sujoground Cravinhos - Fazendo o Melhor que eu Posso,2026,2,"7,8",mega.nz,https://mega.nz/file/mjRkAIyT#dxauABprvMfJgb4G_YslelPNLKNB7HTINN_qBqU5MNg,https://www.hominiscanidae.org/2026/05/materia-prima-goribeatzz-fazendo-o.html,exact
2026 - PriCler e as Panteronas - Bocaberta,2026,2,"8,9",mega.nz,https://mega.nz/file/NWZRgDDa#KKyzpfTZ_Hy2PG8iEQFZjwkVouv9MzTF5pUKQdf2rvs,https://www.hominiscanidae.org/2026/03/pricler-e-as-panteronas-bocaberta-2026.html,exact
2026 - Pupillo - Pupillo,2026,2,"10,11",mega.nz,https://mega.nz/file/6jgT0SYQ#oQdJoTUSGTuZZ3-Mpocxqn3WTeZDqbRD1hFtKEhlMW8,https://www.hominiscanidae.org/2026/04/pupillo-pupillo-2026.html,exact
2018 - Cora - El Rapto,2018,2,"6,7",pwrrecords.bandcamp.com,https://pwrrecords.bandcamp.com/album/el-rapto,https://www.hominiscanidae.org/2018/04/cora-el-rapto-2018.html,exact
2015 - Rodrigo Campos - Conversas com Toshiro,2015,2,"9,10",rodrigocampos.art.br,http://rodrigocampos.art.br/wp-content/uploads/Rodrigo_Campos_Conversas_com_Toshiro.zip,https://www.hominiscanidae.org/2015/09/rodrigo-campos-conversas-com-toshiro.html,exact
2013 - Marco Nalesso - Hominis Canidae #33 - Fevereiro,2013,2,"3,12",sendspace.com,http://www.sendspace.com/file/6tt26z,https://www.hominiscanidae.org/2013/02/marco-nalesso-uniao-thia-2013.html,exact
2011 - The Baggios - The Baggios (2011),2011,2,"8,13",site.thebaggios.com.br,http://site.thebaggios.com.br/site/wp-content/plugins/email-before-download/download.php?dl=fd734d2e4e4ef6f04d47914a32b16576,https://www.hominiscanidae.org/2013/10/the-baggios-sina-2013.html,exact
2022 - TELEFUNKSOUL Monkey Jhayam - Telefunksoul Convida,2022,2,"6,8",soundcloud.com,https://soundcloud.com/djmaurotelefunksoul/sets/telefunksoul-bahia-ba-10-anos,https://www.hominiscanidae.org/2025/01/telefunksoul-samba-reggae-do-futuro.html,exact
2013 - Stereophant - Correndo de encontro a tudo,2013,2,"7,9",stereophant.com.br,http://www.stereophant.com.br/stereophant%20_correndo_de_encontro_a_tudo_2013.zip,https://www.hominiscanidae.org/2013/06/stereophant-correndo-de-encontro-tudo.html,exact
2012 - Tulipa Ruiz - Tudo Tanto,2012,2,"7,10",tuliparuiz.com,http://www.tuliparuiz.com/Tudo_Tanto_mp3.zip,https://www.hominiscanidae.org/2012/08/tulipa-ruiz-tudo-tanto-2012_2.html,exact
2011 - Jair Naves - Ao vivo no Festival Maionese,2011,1,6,,rapidshare.com/files/743673392/Jair%20Naves%20-%20Ao%20Vivo%20no%20Estudio%20Show%20Livre.zip,https://www.hominiscanidae.org/2011/02/jair-naves-ao-vivo-no-estudio-show.html,exact
2016 - Michel Munhoz + Diego Dias + Crise Vitória (Guilherme Darisbo) - MSRCD071 - Mordida,2016,1,6,,,,no_post
2022 - Rafael Dutra Yuri Vellasco Rafael Martini Pedro Durães Paulim Sartori - Agora,2022,1,7,,,,no_post
2023 - Trekking At The End Of The World,2023,1,10,,,,no_post
2019 - Banda Aero - Ímpeto,2019,1,3,103.zippyshare.com,https://www103.zippyshare.com/v/lRUNryau/file.html,https://www.hominiscanidae.org/2020/02/banda-aero-tempestade-2019.html,exact
2013 - Danilo Vieira Ricardo Favero - Valsa dos Ursos,2013,1,5,4shared.com,http://www.4shared.com/rar/_AK2HBBf/valsa_dos_ursos.html,https://www.hominiscanidae.org/2013/04/valsa-dos-ursos-valsa-dos-ursos-2013.html,exact
2013 - Ex-exus - Xô,2013,1,8,4shared.com,http://www.4shared.com/zip/PO-61aIv/Ex-exus____Xo__2013_.html,https://www.hominiscanidae.org/2013/07/ex-exus-xo-2013.html,exact
